DATE,PLAYER,SOURCE,CHEST,SCORE,CLAN
2025-01-13,ammar,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Adoragar,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Maedfanir,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Adoragar,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,Cen,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Cen,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Cen,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Serdriilas,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Slayer,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2025-01-13,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,DingDong 2,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Slayer,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Crypt,Orc Chest,275,MY_CLAN
2025-01-13,Cen,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Slayer,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Slayer,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Slayer,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Slayer,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Slayer,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,DingDong 2,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Niin,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Felix,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Kiin,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Slayer,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Kiin,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Niin,Arena,Gladiator's Chest,2,MY_CLAN
2025-01-13,Felix,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Sharra,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Niin,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Slayer,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Slayer,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,dAbell,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,DingDong 2,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Slayer,Level 15 Crypt,Infernal Chest,17,MY_CLAN
2025-01-13,dAbell,Level 25 Citadel,Cursed Citadel Chest,137,MY_CLAN
2025-01-13,Skull Hammer,Level 20 epic Crypt,Titansteel Chest,168,MY_CLAN
2025-01-13,TomasS,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,DingDong 2,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Niin,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,DingDong 2,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Goldenknight,Level 15 Crypt,Stone Chest,17,MY_CLAN
2025-01-13,dAbell,Level 30-34 Vault of the Ancients,Fire Chest,35,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,dAbell,Level 30-34 Vault of the Ancients,Fire Chest,35,MY_CLAN
2025-01-13,eye,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,eye,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,eye,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,Skull Hammer,Level 25 epic Crypt,Abandoned Chest,550,MY_CLAN
2025-01-13,dAbell,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Serdriilas,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2025-01-13,Serdriilas,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2025-01-13,Serdriilas,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2025-01-13,Serdriilas,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2025-01-13,Serdriilas,Union of Triumph personal reward,Union Chest,100,MY_CLAN
2025-01-13,Kiin,Arena,Gladiator's Chest,2,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Elbrinan,Level 5 Crypt,Fire Chest,1,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Elbrinan,Level 5 Crypt,Stone Chest,1,MY_CLAN
2025-01-13,Elbrinan,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Elbrinan,Level 5 Crypt,Sand Chest,1,MY_CLAN
2025-01-13,Melchizedek,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,dAbell,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-01-13,Elbrinan,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,dAbell,Level 25 epic Crypt,Harpy Chest,550,MY_CLAN
2025-01-13,Elbrinan,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,dAbell,Level 25 Crypt,Stone Chest,275,MY_CLAN
2025-01-13,dAbell,Level 25 Crypt,Stone Chest,275,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Don Dahron,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,dAbell,Level 25 rare Crypt,Rare Dragon Chest,350,MY_CLAN
2025-01-13,Don Dahron,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,dAbell,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,Don Dahron,Level 5 Crypt,Elegant Chest,1,MY_CLAN
2025-01-13,Tyr,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,Tyr,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2025-01-13,Tyr,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Grazius,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Grazius,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Grazius,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Goldenknight,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Noli,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Goldenknight,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,Goldenknight,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Grazius,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Goldenknight,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2025-01-13,Goldenknight,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2025-01-13,Serdriilas,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Gralbine,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Goldenknight,Level 15 Crypt,Fire Chest,17,MY_CLAN
2025-01-13,ELOHIM,Level 15 epic Crypt,Titansteel Chest,34,MY_CLAN
2025-01-13,Melchizedek,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Serdriilas,Level 15 Crypt,Fire Chest,17,MY_CLAN
2025-01-13,Melchizedek,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Lady F,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Lady F,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Lady F,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Lady F,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Beraferyl,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Lady F,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,dAbell,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,DingDong 2,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,ELOHIM,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,DingDong 2,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Lady F,Level 20-24 Vault of the Ancients,Fire Chest,25,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,DingDong 2,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Elbrinan,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targie,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targash,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targash,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targash,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targash,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targash,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Targash,Bank,Wooden Chest,20,MY_CLAN
2025-01-13,Goldenknight,Bank,Golden Chest,250,MY_CLAN
2025-01-13,Goldenknight,Bank,Golden Chest,250,MY_CLAN
2025-01-13,Goldenknight,Bank,Golden Chest,250,MY_CLAN
2025-01-13,Guyren,Bank,Silver Chest,80,MY_CLAN
2025-01-13,Guyren,Bank,Silver Chest,80,MY_CLAN
2025-01-13,Guyren,Bank,Silver Chest,80,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Kiin,Level 15 epic Crypt,Abandoned Chest,34,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Agarus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Agarus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Serdriilas,Level 15 Crypt,Orc Chest,17,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Adoragar,Level 5 Crypt,Infernal Chest,1,MY_CLAN
2025-01-13,Agarus,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Lagertha,Level 15 Crypt,Gnome Workshop Chest,17,MY_CLAN
2025-01-13,Agarus,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Lagertha,Level 20 Crypt,Gnome Workshop Chest,84,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,ELOHIM,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Agarus,Level 15 epic Crypt,Braided Chest,34,MY_CLAN
2025-01-13,ELOHIM,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Adoragar,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,Lagertha,Level 20 Crypt,Gnome Workshop Chest,84,MY_CLAN
2025-01-13,ELOHIM,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,ammar,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Larry,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Pinto,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Agarus,Level 15 epic Crypt,Scarab Chest,34,MY_CLAN
2025-01-13,ELOHIM,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Agarus,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Lagertha,Level 20 Crypt,Barbarian Chest,84,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Agarus,Level 15 epic Crypt,Ancient Warrior's Chest,34,MY_CLAN
2025-01-13,DingDong 2,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Agarus,Level 15 epic Crypt,Braided Chest,34,MY_CLAN
2025-01-13,Lagertha,Level 20 Crypt,Orc Chest,84,MY_CLAN
2025-01-13,cat lady,Level 15 Crypt,Barbarian Chest,17,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Adoragar,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,Lagertha,Level 5 Crypt,Stone Chest,1,MY_CLAN
2025-01-13,Akigrel,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Beraferyl,Level 15 Crypt,Orc Chest,17,MY_CLAN
2025-01-13,Kiin,Level 20 rare Crypt,Rare Dragon Chest,126,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Akigrel,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Elaaa,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,cat lady,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,DingDong 2,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Akigrel,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Larry,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Skull Hammer,Level 25-29 Vault of the Ancients,Fire Chest,30,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Maedfanir,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,cat lady,Level 15-19 Vault of the Ancients,Fire Chest,20,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,DingDong 2,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Larry,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,DingDong 2,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Cobra Chest,17,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Mayan Chest,17,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Bone Chest,17,MY_CLAN
2025-01-13,Ferry,Level 20 Crypt,Gnome Workshop Chest,84,MY_CLAN
2025-01-13,Ferry,Level 20 Crypt,Elegant Chest,84,MY_CLAN
2025-01-13,DingDong 2,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Larry,Level 20 Citadel,Cursed Citadel Chest,42,MY_CLAN
2025-01-13,Guyren,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Larry,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,DingDong 2,Level 20 Citadel,Elven Citadel Chest,84,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Maedfanir,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Stone Chest,17,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,DingDong 2,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Ferry,Level 10 Crypt,Gnome Workshop Chest,4,MY_CLAN
2025-01-13,Ferry,Level 15 epic Crypt,House of Horrors Chest,34,MY_CLAN
2025-01-13,Maedfanir,Level 10 Crypt,Mayan Chest,4,MY_CLAN
2025-01-13,Ferry,Level 15 epic Crypt,Ancient Warrior's Chest,34,MY_CLAN
2025-01-13,Ferry,Level 15 epic Crypt,Scarab Chest,34,MY_CLAN
2025-01-13,Maedfanir,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,Larry,Level 15 Citadel,Elven Citadel Chest,17,MY_CLAN
2025-01-13,Ferry,Level 15 Crypt,Forgotten Chest,17,MY_CLAN
2025-01-13,Ferry,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,Cen,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,Ferry,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2025-01-13,Ferry,Level 15 epic Crypt,Abandoned Chest,34,MY_CLAN
2025-01-13,Niin,Level 15 Crypt,Fire Chest,17,MY_CLAN
2025-01-13,Niin,Level 15 Crypt,Fire Chest,17,MY_CLAN
2025-01-13,Cen,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Pinto,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Skull Hammer,Level 25 Citadel,Elven Citadel Chest,275,MY_CLAN
2025-01-13,Maedfanir,Level 20 Crypt,Mayan Chest,84,MY_CLAN
2025-01-13,Don Dahron,Level 5 Crypt,Mayan Chest,1,MY_CLAN
2025-01-13,Serdriilas,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Serdriilas,Level 5 Crypt,Orc Chest,1,MY_CLAN
2025-01-13,ammar,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2025-01-13,Nordman,Level 15 Crypt,Cobra Chest,17,MY_CLAN
2025-01-13,Serdriilas,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2025-01-13,Don Dahron,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,ELOHIM,Level 15 Crypt,Bone Chest,17,MY_CLAN
2025-01-13,Serdriilas,Level 15 Crypt,Gnome Workshop Chest,17,MY_CLAN
2025-01-13,Marching Turnip,Level 10 Crypt,Bone Chest,4,MY_CLAN
2025-01-13,ELOHIM,Level 15 Crypt,Stone Chest,17,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Cobra Chest,4,MY_CLAN
2025-01-13,ammar,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2025-01-13,ELOHIM,Level 15 Crypt,Cobra Chest,17,MY_CLAN
2025-01-13,Pinto,Arena,Gladiator's Chest,2,MY_CLAN
2025-01-13,ammar,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,Nordman,Level 15 Crypt,Bone Chest,17,MY_CLAN
2025-01-13,Nordman,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,Gralbine,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2025-01-13,Gralbine,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,ammar,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Gralbine,Level 10 rare Crypt,Rare Dragon Chest,6,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Lerlin,Level 10 Citadel,Elven Citadel Chest,4,MY_CLAN
2025-01-13,Don Dahron,Level 5 Crypt,Forgotten Chest,1,MY_CLAN
2025-01-13,Gralbine,Level 10 Crypt,Sand Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Stone Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Forgotten Chest,4,MY_CLAN
2025-01-13,Grazius,Level 10 Crypt,Infernal Chest,4,MY_CLAN
2025-01-13,Noli,Level 20 Crypt,Mayan Chest,84,MY_CLAN
2025-01-13,Kiama,Level 15 rare Crypt,Rare Dragon Chest,25,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Elegant Chest,4,MY_CLAN
2025-01-13,Elbrinan,Level 5 Crypt,Cobra Chest,1,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Orc Chest,4,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Fire Chest,4,MY_CLAN
2025-01-13,Lerlin,Level 10 Crypt,Barbarian Chest,4,MY_CLAN
2025-01-13,Maedfanir,Level 10 Crypt,Fire Chest,4,MY_CLAN
